RNU6-1256P	0
RNU6-1257P	0
RNU6-1258P	0
RNU6-125P	4
RNU6-1260P	0
RNU6-1261P	0
RNU6-1262P	0
RNU6-1263P	1
RNU6-1264P	0
RNU6-1265P	0
RNU6-1266P	0
RNU6-1267P	0
RNU6-1268P	0
RNU6-1269P	0
RNU6-126P	2
RNU6-1270P	0
RNU6-1271P	0
RNU6-1272P	0
RNU6-1273P	0
RNU6-1274P	0
RNU6-1275P	0
RNU6-1276P	0
RNU6-1277P	0
RNU6-1278P	0
RNU6-1279P	0
RNU6-127P	0
RNU6-1280P	0
RNU6-1281P	0
RNU6-1282P	0
RNU6-1283P	0
RNU6-1284P	2
RNU6-1285P	0
RNU6-1286P	0
RNU6-1287P	0
RNU6-1288P	0
RNU6-1289P	0
RNU6-128P	0
RNU6-1290P	0
RNU6-1291P	0
RNU6-1292P	0
RNU6-1293P	0
RNU6-1294P	1
RNU6-1296P	0
RNU6-1297P	0
RNU6-1298P	0
RNU6-1299P	0
RNU6-129P	0
RNU6-12P	2
RNU6-1300P	0
RNU6-1301P	0
RNU6-1303P	0
RNU6-1304P	0
RNU6-1305P	0
RNU6-1306P	0
RNU6-1307P	0
RNU6-1308P	0
RNU6-1309P	0
RNU6-130P	6
RNU6-1310P	0
RNU6-1311P	0
RNU6-1312P	0
RNU6-1313P	0
RNU6-1314P	0
RNU6-1315P	0
RNU6-1316P	1
RNU6-1317P	0
RNU6-1318P	0
RNU6-1319P	0
RNU6-131P	0
RNU6-1320P	0
RNU6-1321P	0
RNU6-1322P	0
RNU6-1323P	0
RNU6-1324P	0
RNU6-1325P	0
RNU6-1326P	0
RNU6-1327P	0
RNU6-1328P	0
RNU6-1329P	0
RNU6-132P	0
RNU6-1330P	0
RNU6-1331P	0
RNU6-1332P	0
RNU6-1333P	0
RNU6-1334P	0
RNU6-1335P	0
RNU6-1336P	0
RNU6-1337P	0
RNU6-1338P	0
RNU6-1339P	0
RNU6-133P	0
RNU6-1340P	1
RNU6-135P	0
RNU6-136P	0
RNU6-137P	0
RNU6-138P	0
RNU6-139P	0
RNU6-13P	0
RNU6-140P	0
RNU6-141P	0
RNU6-142P	0
RNU6-143P	0
RNU6-144P	0
RNU6-145P	0
RNU6-146P	0
RNU6-147P	0
RNU6-148P	0
RNU6-14P	0
RNU6-150P	0
RNU6-151P	0
RNU6-152P	0
RNU6-153P	0
RNU6-154P	0
RNU6-155P	0
RNU6-156P	0
RNU6-157P	0
RNU6-158P	0
RNU6-159P	0
RNU6-15P	0
RNU6-160P	0
RNU6-161P	0
RNU6-162P	0
RNU6-163P	0
RNU6-164P	0
RNU6-165P	0
RNU6-166P	0
RNU6-167P	0
RNU6-168P	0
RNU6-169P	0
RNU6-16P	0
RNU6-170P	0
RNU6-171P	0
RNU6-172P	0
RNU6-173P	0
RNU6-174P	0
RNU6-175P	0
RNU6-176P	0
RNU6-177P	0
RNU6-178P	0
RNU6-179P	0
RNU6-17P	0
RNU6-180P	0
RNU6-181P	2
RNU6-182P	1
RNU6-183P	0
RNU6-184P	0
RNU6-185P	0
RNU6-187P	0
RNU6-188P	3
RNU6-189P	0
RNU6-18P	0
RNU6-190P	0
RNU6-191P	0
RNU6-192P	0
RNU6-193P	0
RNU6-194P	0
RNU6-195P	4
RNU6-196P	0
RNU6-197P	0
RNU6-198P	0
RNU6-199P	0
RNU6-19P	0
RNU6-2	1
RNU6-200P	0
RNU6-201P	0
RNU6-202P	0
RNU6-203P	0
RNU6-204P	0
RNU6-205P	0
RNU6-206P	0
RNU6-207P	0
RNU6-208P	0
RNU6-209P	0
RNU6-20P	0
RNU6-210P	0
RNU6-211P	0
RNU6-212P	1
RNU6-213P	0
RNU6-214P	0
RNU6-215P	0
RNU6-216P	0
RNU6-217P	0
RNU6-218P	0
RNU6-219P	0
RNU6-21P	0
RNU6-220P	0
RNU6-221P	0
RNU6-222P	0
RNU6-223P	0
RNU6-224P	0
RNU6-225P	0
RNU6-226P	0
RNU6-227P	0
RNU6-228P	0
RNU6-229P	0
RNU6-22P	0
RNU6-230P	0
RNU6-231P	0
RNU6-232P	0
RNU6-233P	0
RNU6-234P	0
RNU6-235P	0
RNU6-236P	0
RNU6-237P	0
RNU6-238P	0
RNU6-239P	0
RNU6-23P	0
RNU6-240P	0
RNU6-241P	0
RNU6-242P	0
RNU6-243P	0
RNU6-244P	0
RNU6-245P	0
RNU6-246P	0
RNU6-247P	0
RNU6-248P	0
RNU6-249P	1
RNU6-24P	0
RNU6-250P	0
RNU6-251P	0
RNU6-252P	0
RNU6-253P	0
RNU6-254P	0
RNU6-255P	0
RNU6-256P	0
RNU6-257P	0
RNU6-258P	0
RNU6-259P	0
RNU6-25P	0
RNU6-260P	0
RNU6-261P	0
RNU6-262P	0
RNU6-263P	0
RNU6-264P	0
RNU6-266P	0
RNU6-267P	0
RNU6-268P	0
RNU6-269P	0
RNU6-26P	49
RNU6-270P	0
RNU6-271P	0
RNU6-272P	0
RNU6-273P	0
RNU6-274P	0
RNU6-275P	0
RNU6-276P	0
RNU6-277P	0
RNU6-278P	0
RNU6-279P	0
RNU6-27P	0
RNU6-280P	0
RNU6-281P	0
RNU6-282P	0
RNU6-283P	0
RNU6-284P	0
RNU6-285P	0
RNU6-286P	0
RNU6-287P	0
RNU6-288P	0
RNU6-289P	0
RNU6-28P	0
RNU6-290P	2
RNU6-291P	0
RNU6-293P	0
RNU6-294P	0
RNU6-295P	0
RNU6-296P	0
RNU6-297P	0
RNU6-298P	0
RNU6-299P	0
RNU6-29P	0
RNU6-300P	0
RNU6-301P	4
RNU6-302P	0
RNU6-303P	0
RNU6-304P	0
RNU6-306P	0
RNU6-307P	0
RNU6-308P	0
RNU6-309P	0
RNU6-30P	0
RNU6-310P	1
RNU6-311P	0
RNU6-312P	6
RNU6-313P	0
RNU6-314P	0
RNU6-315P	0
RNU6-316P	0
RNU6-317P	0
RNU6-318P	0
RNU6-319P	0
RNU6-31P	0
RNU6-320P	0
RNU6-321P	0
RNU6-322P	12
RNU6-323P	6
RNU6-324P	0
RNU6-325P	0
RNU6-326P	0
RNU6-327P	0
RNU6-328P	0
RNU6-329P	0
RNU6-32P	1
RNU6-330P	0
RNU6-331P	0
RNU6-332P	0
RNU6-333P	0
RNU6-334P	0
RNU6-335P	0
RNU6-336P	0
RNU6-337P	0
RNU6-338P	0
RNU6-339P	0
RNU6-33P	0
RNU6-340P	0
RNU6-341P	2
RNU6-342P	0
RNU6-343P	8
RNU6-344P	0
RNU6-345P	0
RNU6-346P	0
RNU6-347P	0
RNU6-348P	0
RNU6-349P	0
RNU6-34P	0
RNU6-351P	0
RNU6-352P	0
RNU6-353P	0
RNU6-354P	0
RNU6-355P	0
RNU6-356P	0
RNU6-358P	0
RNU6-359P	0
RNU6-35P	0
RNU6-360P	0
RNU6-361P	0
RNU6-362P	0
RNU6-363P	0
RNU6-364P	0
RNU6-365P	0
RNU6-366P	0
RNU6-367P	1
RNU6-368P	0
RNU6-369P	0
RNU6-36P	0
RNU6-370P	0
RNU6-371P	0
RNU6-373P	0
RNU6-374P	0
RNU6-375P	0
RNU6-376P	0
RNU6-377P	3
RNU6-378P	0
RNU6-379P	0
RNU6-37P	0
RNU6-380P	0
RNU6-381P	0
RNU6-382P	0
RNU6-383P	0
RNU6-384P	0
RNU6-386P	0
RNU6-387P	0
RNU6-388P	0
RNU6-389P	0
RNU6-38P	0
RNU6-390P	0
RNU6-391P	0
RNU6-392P	0
RNU6-393P	0
RNU6-394P	0
RNU6-395P	1
RNU6-396P	0
RNU6-397P	0
RNU6-398P	1
RNU6-399P	0
RNU6-39P	0
RNU6-3P	1
RNU6-400P	0
RNU6-401P	0
RNU6-402P	0
RNU6-403P	0
RNU6-405P	0
RNU6-406P	0
RNU6-407P	5
RNU6-408P	0
RNU6-409P	0
RNU6-40P	0
RNU6-410P	0
RNU6-411P	0
RNU6-412P	0
RNU6-413P	0
RNU6-414P	0
RNU6-415P	0
RNU6-416P	0
RNU6-417P	0
RNU6-418P	0
RNU6-419P	0
RNU6-41P	0
RNU6-420P	0
RNU6-421P	0
RNU6-422P	0
RNU6-424P	0
RNU6-425P	0
RNU6-426P	0
RNU6-428P	0
RNU6-429P	0
RNU6-42P	0
RNU6-430P	0
RNU6-431P	9
RNU6-432P	0
RNU6-433P	0
RNU6-434P	0
RNU6-435P	0
RNU6-436P	0
RNU6-437P	0
RNU6-438P	0
RNU6-439P	0
RNU6-43P	0
RNU6-440P	0
RNU6-441P	0
RNU6-442P	0
RNU6-444P	0
RNU6-445P	0
RNU6-446P	2
RNU6-447P	0
RNU6-448P	0
RNU6-449P	0
RNU6-44P	0
RNU6-450P	0
RNU6-451P	0
RNU6-452P	0
RNU6-453P	0
RNU6-454P	0
RNU6-455P	0
RNU6-456P	0
RNU6-457P	0
RNU6-458P	0
RNU6-45P	2
RNU6-460P	0
RNU6-461P	0
RNU6-462P	0
RNU6-463P	0
RNU6-464P	0
RNU6-465P	0
RNU6-466P	0
RNU6-467P	0
RNU6-468P	0
RNU6-469P	0
RNU6-46P	0
RNU6-470P	0
RNU6-471P	0
RNU6-472P	0
RNU6-473P	0
RNU6-474P	0
RNU6-475P	0
RNU6-476P	0
RNU6-477P	0
RNU6-478P	0
RNU6-479P	1
RNU6-47P	0
RNU6-480P	0
RNU6-481P	0
RNU6-482P	0
RNU6-483P	0
RNU6-484P	0
RNU6-485P	0
RNU6-486P	0
RNU6-487P	0
RNU6-488P	0
RNU6-489P	0
RNU6-48P	0
RNU6-490P	0
RNU6-491P	0
RNU6-492P	0
RNU6-493P	0
RNU6-494P	0
RNU6-495P	0
RNU6-496P	0
RNU6-497P	0
RNU6-498P	0
RNU6-499P	0
RNU6-49P	0
RNU6-4P	0
RNU6-500P	0
RNU6-501P	0
RNU6-502P	0
RNU6-503P	0
RNU6-504P	0
RNU6-505P	0
RNU6-506P	0
RNU6-507P	0
RNU6-508P	0
RNU6-509P	0
RNU6-50P	1
RNU6-510P	0
RNU6-511P	0
RNU6-512P	0
RNU6-513P	0
RNU6-514P	0
RNU6-516P	0
RNU6-517P	0
RNU6-518P	0
RNU6-519P	1
RNU6-520P	0
RNU6-521P	0
RNU6-522P	0
RNU6-523P	0
RNU6-524P	0
RNU6-525P	0
RNU6-526P	0
RNU6-527P	0
RNU6-528P	0
RNU6-529P	7
RNU6-530P	0
RNU6-531P	0
RNU6-532P	0
RNU6-533P	0
RNU6-534P	0
RNU6-535P	0
RNU6-536P	0
RNU6-537P	0
RNU6-538P	0
RNU6-539P	0
RNU6-53P	0
RNU6-540P	2
RNU6-541P	0
RNU6-542P	0
RNU6-543P	0
RNU6-544P	0
RNU6-545P	0
RNU6-546P	0
RNU6-547P	0
RNU6-548P	0
RNU6-549P	1
RNU6-54P	0
RNU6-550P	0
RNU6-551P	0
RNU6-552P	0
RNU6-553P	0
RNU6-554P	0
RNU6-555P	0
RNU6-556P	0
RNU6-557P	0
RNU6-558P	1
RNU6-559P	0
RNU6-55P	0
RNU6-560P	0
RNU6-561P	0
RNU6-562P	0
RNU6-563P	0
RNU6-564P	11
RNU6-565P	0
RNU6-566P	0
RNU6-567P	0
RNU6-56P	0
RNU6-570P	0
RNU6-571P	0
RNU6-572P	0
RNU6-573P	0
RNU6-574P	3
RNU6-575P	0
RNU6-576P	0
RNU6-577P	1
RNU6-578P	0
RNU6-579P	0
RNU6-57P	0
RNU6-580P	0
RNU6-581P	0
RNU6-582P	0
RNU6-583P	7
RNU6-584P	0
RNU6-586P	0
RNU6-587P	0
RNU6-588P	0
RNU6-589P	0
RNU6-58P	0
RNU6-590P	0
RNU6-591P	0
RNU6-592P	0
RNU6-593P	0
RNU6-595P	0
RNU6-596P	0
RNU6-597P	0
RNU6-598P	0
RNU6-599P	0
RNU6-59P	0
RNU6-5P	1
RNU6-600P	0
RNU6-601P	0
RNU6-602P	0
RNU6-603P	0
RNU6-604P	0
RNU6-605P	0
RNU6-606P	0
RNU6-607P	0
RNU6-608P	0
RNU6-609P	0
RNU6-60P	1
RNU6-610P	8
RNU6-611P	6
RNU6-612P	0
RNU6-613P	0
RNU6-614P	0
RNU6-615P	0
RNU6-616P	0
RNU6-617P	0
RNU6-618P	0
RNU6-619P	0
RNU6-61P	0
RNU6-620P	0
RNU6-621P	0
RNU6-622P	0
RNU6-623P	0
RNU6-624P	0
RNU6-625P	0
RNU6-626P	0
RNU6-627P	0
RNU6-628P	0
RNU6-629P	0
RNU6-62P	0
RNU6-630P	0
RNU6-631P	0
RNU6-632P	0
RNU6-633P	0
RNU6-634P	0
RNU6-635P	0
RNU6-636P	0
RNU6-637P	0
RNU6-638P	2
RNU6-639P	0
RNU6-63P	0
RNU6-640P	0
RNU6-641P	0
RNU6-642P	0
RNU6-643P	0
RNU6-644P	0
RNU6-645P	0
RNU6-646P	0
RNU6-647P	0
RNU6-648P	0
RNU6-649P	0
RNU6-64P	0
RNU6-650P	0
RNU6-651P	0
RNU6-652P	2
RNU6-653P	0
RNU6-654P	0
RNU6-655P	0
RNU6-656P	0
RNU6-657P	0
RNU6-658P	0
RNU6-659P	0
RNU6-65P	0
RNU6-660P	0
RNU6-661P	0
RNU6-662P	0
RNU6-663P	0
RNU6-664P	0
RNU6-665P	0
RNU6-666P	0
RNU6-667P	0
RNU6-668P	0
RNU6-669P	0
RNU6-66P	0
RNU6-670P	0
RNU6-672P	0
RNU6-673P	0
RNU6-674P	1
RNU6-675P	0
RNU6-677P	0
RNU6-678P	0
RNU6-679P	0
RNU6-67P	0
RNU6-680P	0
RNU6-681P	0
RNU6-682P	0
RNU6-684P	0
RNU6-685P	0
RNU6-686P	0
RNU6-687P	0
RNU6-689P	0
RNU6-68P	0
RNU6-690P	0
RNU6-692P	0
RNU6-693P	0
RNU6-694P	0
RNU6-695P	0
RNU6-696P	0
RNU6-697P	0
RNU6-698P	0
RNU6-699P	0
RNU6-6P	0
RNU6-7	0
RNU6-700P	0
RNU6-701P	2
RNU6-702P	0
RNU6-703P	1
RNU6-704P	0
RNU6-705P	0
RNU6-706P	0
RNU6-707P	0
RNU6-708P	0
RNU6-709P	0
RNU6-70P	0
RNU6-710P	0
RNU6-711P	0
RNU6-712P	0
RNU6-713P	0
RNU6-714P	0
RNU6-715P	0
RNU6-716P	0
RNU6-717P	0
RNU6-718P	0
RNU6-719P	0
RNU6-71P	0
RNU6-720P	0
RNU6-721P	0
RNU6-722P	0
RNU6-723P	0
RNU6-724P	0
RNU6-725P	0
RNU6-726P	0
RNU6-727P	0
RNU6-728P	0
RNU6-729P	1
RNU6-72P	0
RNU6-730P	0
RNU6-731P	0
RNU6-732P	0
RNU6-733P	0
RNU6-735P	0
RNU6-737P	0
RNU6-738P	0
RNU6-739P	0
RNU6-73P	0
RNU6-740P	0
RNU6-741P	0
RNU6-742P	0
RNU6-743P	0
RNU6-744P	0
RNU6-745P	0
RNU6-746P	0
RNU6-747P	0
RNU6-748P	0
RNU6-749P	0
RNU6-74P	0
RNU6-750P	1
RNU6-751P	0
RNU6-752P	0
RNU6-753P	0
RNU6-754P	0
RNU6-755P	0
RNU6-756P	0
RNU6-757P	3
RNU6-758P	0
RNU6-759P	2
RNU6-75P	0
RNU6-760P	0
RNU6-761P	0
RNU6-762P	6
RNU6-763P	0
RNU6-764P	0
RNU6-765P	0
RNU6-766P	0
RNU6-767P	2
RNU6-768P	0
RNU6-769P	0
RNU6-76P	0
RNU6-770P	0
RNU6-771P	0
RNU6-772P	0
RNU6-774P	0
RNU6-775P	0
RNU6-776P	0
RNU6-777P	0
RNU6-778P	0
RNU6-77P	0
RNU6-780P	0
RNU6-781P	0
RNU6-782P	0
RNU6-783P	0
RNU6-784P	0
RNU6-785P	0
RNU6-786P	6
RNU6-787P	0
RNU6-788P	0
RNU6-789P	1
RNU6-78P	0
RNU6-790P	0
RNU6-791P	0
RNU6-792P	0
RNU6-793P	0
RNU6-794P	0
RNU6-795P	0
RNU6-796P	0
RNU6-797P	0
RNU6-798P	0
RNU6-799P	0
RNU6-79P	0
RNU6-8	5
RNU6-800P	0
RNU6-801P	0
RNU6-803P	0
RNU6-804P	0
RNU6-805P	0
RNU6-806P	0
RNU6-807P	2
RNU6-808P	2
RNU6-809P	0
RNU6-80P	0
RNU6-810P	0
RNU6-811P	0
RNU6-812P	0
RNU6-813P	0
RNU6-815P	0
RNU6-816P	0
RNU6-817P	4
RNU6-818P	0
RNU6-819P	0
RNU6-81P	0
RNU6-820P	0
RNU6-821P	0
RNU6-822P	0
RNU6-823P	0
RNU6-824P	0
RNU6-826P	0
RNU6-827P	0
RNU6-828P	0
RNU6-829P	0
RNU6-82P	0
RNU6-830P	0
RNU6-831P	0
RNU6-832P	0
RNU6-833P	0
RNU6-834P	2
RNU6-835P	0
RNU6-836P	0
RNU6-837P	0
RNU6-838P	0
RNU6-839P	0
RNU6-83P	0
RNU6-840P	0
RNU6-841P	0
RNU6-842P	0
RNU6-843P	0
RNU6-844P	0
RNU6-845P	0
RNU6-847P	0
RNU6-848P	0
RNU6-849P	0
RNU6-84P	0
RNU6-850P	0
RNU6-851P	0
RNU6-853P	0
RNU6-854P	0
RNU6-855P	0
RNU6-856P	3
RNU6-857P	0
RNU6-858P	1
RNU6-859P	0
RNU6-85P	0
RNU6-860P	0
RNU6-861P	0
RNU6-862P	1
RNU6-863P	0
RNU6-864P	0
RNU6-865P	0
RNU6-866P	0
RNU6-867P	0
RNU6-869P	0
RNU6-86P	0
RNU6-871P	0
RNU6-873P	0
RNU6-874P	0
RNU6-875P	0
RNU6-876P	0
RNU6-877P	0
RNU6-878P	0
RNU6-879P	0
RNU6-87P	1
RNU6-880P	0
RNU6-881P	0
RNU6-882P	0
RNU6-883P	0
RNU6-884P	0
RNU6-885P	0
RNU6-886P	0
RNU6-887P	0
RNU6-888P	0
RNU6-889P	0
RNU6-88P	0
RNU6-890P	0
RNU6-891P	0
RNU6-892P	3
RNU6-893P	0
RNU6-894P	0
RNU6-895P	0
RNU6-896P	0
RNU6-897P	0
RNU6-898P	0
RNU6-899P	0
RNU6-89P	0
RNU6-9	0
RNU6-900P	0
RNU6-901P	0
RNU6-902P	0
RNU6-903P	0
RNU6-904P	0
RNU6-905P	0
RNU6-906P	0
RNU6-907P	1
RNU6-908P	0
RNU6-909P	0
RNU6-90P	0
RNU6-910P	1
RNU6-911P	0
RNU6-912P	0
RNU6-913P	0
RNU6-914P	0
RNU6-915P	0
RNU6-916P	0
RNU6-917P	0
RNU6-918P	0
RNU6-919P	0
RNU6-91P	0
RNU6-920P	1
RNU6-921P	0
RNU6-922P	0
RNU6-923P	0
RNU6-924P	0
RNU6-925P	2
RNU6-926P	0
RNU6-927P	0
RNU6-928P	0
RNU6-929P	0
RNU6-92P	0
RNU6-930P	0
RNU6-931P	0
RNU6-932P	0
RNU6-933P	0
RNU6-934P	0
RNU6-935P	0
RNU6-936P	0
RNU6-937P	0
RNU6-938P	0
RNU6-939P	0
RNU6-940P	0
RNU6-941P	0
RNU6-942P	1
RNU6-943P	0
RNU6-944P	0
RNU6-945P	1
RNU6-946P	0
RNU6-947P	0
RNU6-948P	0
RNU6-949P	0
RNU6-94P	5
RNU6-950P	0
RNU6-951P	0
RNU6-952P	0
RNU6-953P	0
RNU6-954P	0
RNU6-955P	0
RNU6-956P	0
RNU6-957P	0
RNU6-958P	0
RNU6-959P	0
RNU6-95P	0
RNU6-960P	0
RNU6-961P	0
RNU6-964P	0
RNU6-965P	0
RNU6-966P	0
RNU6-967P	0
RNU6-968P	0
RNU6-969P	0
RNU6-970P	0
RNU6-971P	0
RNU6-972P	0
RNU6-973P	0
RNU6-974P	0
RNU6-975P	4
RNU6-976P	0
RNU6-977P	0
RNU6-978P	0
RNU6-979P	0
RNU6-97P	0
RNU6-980P	0
RNU6-982P	0
RNU6-983P	0
RNU6-984P	0
RNU6-985P	0
RNU6-986P	0
RNU6-987P	0
RNU6-988P	1
RNU6-989P	0
RNU6-98P	0
RNU6-990P	0
RNU6-991P	0
RNU6-992P	0
RNU6-993P	0
RNU6-994P	0
RNU6-995P	0
RNU6-996P	0
RNU6-997P	0
RNU6-998P	0
RNU6-999P	0
RNU6-99P	0
RNU6ATAC	1
RNU6ATAC10P	0
RNU6ATAC11P	0
RNU6ATAC12P	0
RNU6ATAC13P	0
RNU6ATAC14P	0
RNU6ATAC15P	0
RNU6ATAC16P	0
RNU6ATAC17P	0
RNU6ATAC18P	1
RNU6ATAC19P	0
RNU6ATAC20P	0
RNU6ATAC21P	0
RNU6ATAC22P	0
RNU6ATAC23P	0
RNU6ATAC24P	1
RNU6ATAC25P	0
RNU6ATAC26P	0
RNU6ATAC27P	4
RNU6ATAC28P	0
RNU6ATAC29P	0
RNU6ATAC2P	0
RNU6ATAC30P	0
RNU6ATAC31P	0
RNU6ATAC32P	0
RNU6ATAC33P	0
RNU6ATAC34P	0
RNU6ATAC35P	0
RNU6ATAC36P	0
RNU6ATAC37P	0
RNU6ATAC38P	0
RNU6ATAC39P	0
RNU6ATAC3P	0
RNU6ATAC40P	0
RNU6ATAC41P	0
RNU6ATAC42P	0
RNU6ATAC4P	1
RNU6ATAC5P	0
RNU6ATAC6P	0
RNU6ATAC7P	0
RNU6ATAC8P	0
RNU6ATAC9P	0
RNU6V	0
RNU7-1	0
RNU7-102P	0
RNU7-103P	0
RNU7-104P	0
RNU7-105P	0
RNU7-106P	0
RNU7-107P	0
RNU7-10P	0
RNU7-110P	0
RNU7-111P	0
RNU7-113P	0
RNU7-115P	0
RNU7-116P	0
RNU7-119P	0
RNU7-11P	0
RNU7-120P	0
RNU7-121P	0
RNU7-123P	0
RNU7-124P	2
RNU7-125P	0
RNU7-126P	0
RNU7-127P	0
RNU7-128P	0
RNU7-129P	0
RNU7-12P	0
RNU7-130P	0
RNU7-133P	0
RNU7-134P	0
RNU7-136P	0
RNU7-137P	0
RNU7-138P	0
RNU7-13P	2
RNU7-140P	0
RNU7-141P	0
RNU7-143P	0
RNU7-144P	0
RNU7-147P	0
RNU7-148P	0
RNU7-149P	0
RNU7-14P	0
RNU7-151P	1
RNU7-152P	0
RNU7-153P	0
RNU7-154P	0
RNU7-155P	0
RNU7-156P	0
RNU7-157P	0
RNU7-159P	0
RNU7-160P	0
RNU7-161P	0
RNU7-164P	0
RNU7-165P	0
RNU7-167P	0
RNU7-169P	0
RNU7-170P	2
RNU7-171P	5
RNU7-172P	0
RNU7-173P	0
RNU7-174P	0
RNU7-175P	0
RNU7-176P	0
RNU7-179P	0
RNU7-180P	0
RNU7-181P	0
RNU7-182P	0
RNU7-183P	0
RNU7-185P	0
RNU7-186P	0
RNU7-187P	0
RNU7-188P	0
RNU7-18P	0
RNU7-190P	0
RNU7-192P	0
RNU7-193P	0
RNU7-194P	0
RNU7-195P	0
RNU7-196P	0
RNU7-197P	0
RNU7-19P	0
RNU7-200P	0
RNU7-20P	0
RNU7-21P	0
RNU7-22P	0
RNU7-23P	1
RNU7-24P	0
RNU7-25P	0
RNU7-26P	0
RNU7-27P	0
RNU7-28P	0
RNU7-29P	0
RNU7-2P	0
RNU7-30P	0
RNU7-34P	0
RNU7-35P	0
RNU7-37P	0
RNU7-38P	0
RNU7-3P	0
RNU7-40P	4
RNU7-41P	0
RNU7-43P	0
RNU7-45P	1
RNU7-46P	0
RNU7-47P	2
RNU7-48P	1
RNU7-49P	0
RNU7-4P	0
RNU7-50P	0
RNU7-51P	0
RNU7-52P	0
RNU7-53P	0
RNU7-54P	0
RNU7-55P	0
RNU7-56P	0
RNU7-57P	0
RNU7-59P	1
RNU7-60P	0
RNU7-61P	0
RNU7-62P	0
RNU7-63P	0
RNU7-65P	0
RNU7-66P	0
RNU7-67P	0
RNU7-69P	0
RNU7-6P	0
RNU7-70P	0
RNU7-71P	0
RNU7-73P	0
RNU7-74P	0
RNU7-75P	0
RNU7-77P	0
RNU7-79P	0
RNU7-7P	0
RNU7-80P	1
RNU7-81P	0
RNU7-82P	0
RNU7-84P	0
RNU7-85P	0
RNU7-87P	0
RNU7-88P	0
RNU7-8P	0
RNU7-90P	0
RNU7-92P	0
RNU7-93P	0
RNU7-94P	0
RNU7-95P	0
RNU7-96P	0
RNU7-97P	0
RNU7-99P	0
RNU7-9P	0
RNVU1-1	2
RNVU1-14	0
RNVU1-15	0
RNVU1-17	0
RNVU1-18	0
RNVU1-19	0
RNVU1-2	0
RNVU1-21	0
RNVU1-22	0
RNVU1-23	0
RNVU1-24	4
RNVU1-25	2
RNVU1-26	0
RNVU1-27	1
RNVU1-28	0
RNVU1-29	0
RNVU1-2A	0
RNVU1-3	0
RNVU1-30	2
RNVU1-31	0
RNVU1-4	1
RNVU1-6	0
RNVU1-7	0
RNVU1-8	0
RNY1	0
RNY1P1	0
RNY1P10	0
RNY1P11	0
RNY1P12	3
RNY1P13	0
RNY1P14	0
RNY1P15	0
RNY1P16	1
RNY1P2	0
RNY1P3	0
RNY1P4	0
RNY1P5	0
RNY1P6	1
RNY1P7	0
RNY1P8	0
RNY1P9	2
RNY3	0
RNY3P1	0
RNY3P10	0
RNY3P11	0
RNY3P12	0
RNY3P13	0
RNY3P14	0
RNY3P15	0
RNY3P16	5
RNY3P2	0
RNY3P3	0
RNY3P4	0
RNY3P5	0
RNY3P7	0
RNY3P8	0
RNY3P9	0
RNY4	0
RNY4P10	0
RNY4P13	0
RNY4P14	0
RNY4P16	0
RNY4P17	0
RNY4P18	0
RNY4P19	0
RNY4P20	0
RNY4P23	0
RNY4P24	0
RNY4P25	0
RNY4P27	0
RNY4P28	0
RNY4P29	0
RNY4P3	1
RNY4P30	0
RNY4P34	1
RNY4P36	3
RNY4P37	0
RNY4P6	0
RNY4P7	1
RNY4P9	0
RO60	3337
ROBO1	3130
ROBO2	21
ROBO2P1	0
ROBO3	406
ROBO4	62
ROCK1	7314
ROCK1P1	523
ROCK2	4170
ROCR	0
ROGDI	271
ROM1	45
ROMO1	2731
ROPN1	0
ROPN1B	0
ROPN1L	5
ROPN1L-AS1	1
ROR1	137
ROR1-AS1	0
ROR2	1
RORA	486
RORA-AS1	17
RORA-AS2	0
RORB	4
RORB-AS1	0
RORC	0
ROS1	2
RP1	9
RP1L1	9
RP2	2179
RP9	407
RP9P	255
RPA1	5161
RPA2	1783
RPA2P1	0
RPA2P2	0
RPA2P3	0
RPA3	1514
RPA4	2
RPAIN	1041
RPAP1	1521
RPAP2	1026
RPAP2P1	2
RPAP3	1968
RPARP-AS1	295
RPE	3359
RPE65	0
RPEL1	17
RPEP1	0
RPEP2	0
RPEP3	0
RPEP4	10
RPEP5	0
RPEP6	8
RPF1	2251
RPF2	2162
RPF2P1	3
RPF2P2	0
RPGR	403
RPGRIP1	2
RPGRIP1L	994
RPH3A	0
RPH3AL	32
RPIA	588
RPIAP1	0
RPL10	54357
RPL10A	25724
RPL10AP1	0
RPL10AP2	126
RPL10AP3	0
RPL10AP5	0
RPL10AP6	615
RPL10L	0
RPL10P1	13
RPL10P10	0
RPL10P11	0
RPL10P12	80
RPL10P13	2
RPL10P14	0
RPL10P15	11
RPL10P16	704
RPL10P17	0
RPL10P18	0
RPL10P19	0
RPL10P2	0
RPL10P3	37
RPL10P4	0
RPL10P5	0
RPL10P6	61
RPL10P7	0
RPL10P8	7
RPL10P9	794
RPL11	30136
RPL11P3	12
RPL11P4	0
RPL11P5	0
RPL12	28184
RPL12P1	0
RPL12P10	4
RPL12P11	0
RPL12P12	83
RPL12P13	2
RPL12P14	37
RPL12P15	0
RPL12P16	0
RPL12P17	60
RPL12P18	0
RPL12P19	2
RPL12P2	0
RPL12P20	0
RPL12P21	3
RPL12P22	0
RPL12P23	0
RPL12P24	0
RPL12P25	2
RPL12P26	0
RPL12P27	0
RPL12P28	0
RPL12P29	0
RPL12P3	0
RPL12P30	0
RPL12P31	0
